Date,Open,High,Low,Close,Adj Close,Volume,stock
2017-08-14,1825.0,1870.0,1825.0,1850.0,1850.0,23362000,ADRO.JK
2017-08-15,1850.0,1865.0,1850.0,1855.0,1855.0,26960900,ADRO.JK
2017-08-16,1850.0,1885.0,1840.0,1880.0,1880.0,27583200,ADRO.JK
2017-08-17,1880.0,1880.0,1880.0,1880.0,1880.0,0,ADRO.JK
2017-08-18,1850.0,1900.0,1850.0,1875.0,1875.0,39407200,ADRO.JK
2017-08-21,1875.0,1885.0,1850.0,1865.0,1865.0,15652700,ADRO.JK
2017-08-22,1850.0,1875.0,1850.0,1860.0,1860.0,28325500,ADRO.JK
2017-08-23,1875.0,1970.0,1865.0,1955.0,1955.0,92325800,ADRO.JK
2017-08-24,1955.0,1995.0,1945.0,1965.0,1965.0,43790500,ADRO.JK
2017-08-25,1970.0,1985.0,1935.0,1945.0,1945.0,26148400,ADRO.JK
2017-08-28,1955.0,1965.0,1885.0,1890.0,1890.0,36038400,ADRO.JK
2017-08-29,1930.0,1950.0,1850.0,1870.0,1870.0,56692000,ADRO.JK
2017-08-30,1885.0,1890.0,1870.0,1890.0,1890.0,34194500,ADRO.JK
2017-08-31,1870.0,1900.0,1825.0,1825.0,1825.0,27306500,ADRO.JK
2017-09-01,1825.0,1825.0,1825.0,1825.0,1825.0,0,ADRO.JK
2017-09-04,1840.0,1840.0,1785.0,1815.0,1815.0,19275800,ADRO.JK
2017-09-05,1815.0,1885.0,1785.0,1860.0,1860.0,26460200,ADRO.JK
2017-09-06,1865.0,1890.0,1865.0,1890.0,1890.0,40939100,ADRO.JK
