Date,Open,High,Low,Close,Adj Close,Volume,stock
2005-09-29,1750.0,1760.0,1750.0,1750.0,844.996582,210000.0,SMGR.JK
2005-09-30,1820.0,1830.0,1750.0,1820.0,878.796387,5280000.0,SMGR.JK
2005-10-03,1800.0,1820.0,1790.0,1800.0,869.139343,315000.0,SMGR.JK
2005-10-04,1830.0,1830.0,1830.0,1830.0,883.624939,80000.0,SMGR.JK
2005-10-05,1820.0,1830.0,1820.0,1820.0,878.796387,230000.0,SMGR.JK
2005-10-06,1800.0,1800.0,1800.0,1800.0,869.139343,1240000.0,SMGR.JK
2005-10-07,1780.0,1790.0,1770.0,1780.0,859.482239,1675000.0,SMGR.JK
2005-10-10,1760.0,1790.0,1760.0,1760.0,849.825134,905000.0,SMGR.JK
2005-10-11,1760.0,1760.0,1760.0,1760.0,849.825134,300000.0,SMGR.JK
2005-10-12,1760.0,1760.0,1760.0,1760.0,849.825134,0.0,SMGR.JK
2005-10-13,1765.0,1765.0,1765.0,1765.0,852.239624,40000.0,SMGR.JK
2005-10-14,1775.0,1775.0,1770.0,1775.0,857.067871,325000.0,SMGR.JK
2005-10-17,,,,,,,SMGR.JK
2005-10-18,1810.0,1815.0,1800.0,1810.0,873.968018,625000.0,SMGR.JK
2005-10-19,1810.0,1830.0,1785.0,1810.0,873.968018,1040000.0,SMGR.JK
2005-10-20,,,,,,,SMGR.JK
2005-10-21,1830.0,1830.0,1820.0,1830.0,883.624939,20000.0,SMGR.JK
2005-10-24,1830.0,1830.0,1810.0,1830.0,883.624939,105000.0,SMGR.JK
2005-10-25,,,,,,,SMGR.JK
2005-10-26,1830.0,1830.0,1830.0,1830.0,883.624939,1180000.0,SMGR.JK
2005-10-27,1850.0,1850.0,1850.0,1850.0,893.282227,305000.0,SMGR.JK
2005-10-28,1860.0,1880.0,1860.0,1860.0,898.110535,380000.0,SMGR.JK
2005-10-31,1870.0,1870.0,1860.0,1870.0,902.93927,170000.0,SMGR.JK
2005-11-01,1890.0,1900.0,1870.0,1890.0,912.596375,1815000.0,SMGR.JK
2005-11-07,,,,,,,SMGR.JK
2005-11-08,,,,,,,SMGR.JK
2005-11-09,,,,,,,SMGR.JK
2005-11-10,1870.0,1870.0,1870.0,1870.0,902.93927,90000.0,SMGR.JK
2005-11-11,1870.0,1870.0,1860.0,1870.0,902.93927,1935000.0,SMGR.JK
2005-11-14,1860.0,1865.0,1850.0,1860.0,898.110535,2805000.0,SMGR.JK
2005-11-15,1860.0,1870.0,1860.0,1860.0,898.110535,10365000.0,SMGR.JK
2005-11-16,1850.0,1880.0,1850.0,1850.0,893.282227,235000.0,SMGR.JK
2005-11-17,1915.0,1915.0,1855.0,1915.0,924.667908,1755000.0,SMGR.JK
2005-11-18,1965.0,1980.0,1920.0,1965.0,948.810486,2115000.0,SMGR.JK
2005-11-21,1965.0,1970.0,1960.0,1965.0,948.810486,920000.0,SMGR.JK
2005-11-22,1965.0,1965.0,1800.0,1965.0,948.810486,60000.0,SMGR.JK
2005-11-23,1900.0,1965.0,1900.0,1900.0,917.424866,40000.0,SMGR.JK
2005-11-24,1870.0,1905.0,1810.0,1870.0,902.93927,55000.0,SMGR.JK
2005-11-25,1870.0,1870.0,1870.0,1870.0,902.93927,0.0,SMGR.JK
2005-11-28,1870.0,1880.0,1870.0,1870.0,902.93927,655000.0,SMGR.JK
2005-11-29,1805.0,1840.0,1800.0,1805.0,871.553772,1165000.0,SMGR.JK
2005-11-30,1790.0,1810.0,1775.0,1790.0,864.310791,1095000.0,SMGR.JK
2005-12-01,1745.0,1790.0,1725.0,1745.0,842.582336,2840000.0,SMGR.JK
2005-12-02,1795.0,1800.0,1750.0,1795.0,866.724976,1230000.0,SMGR.JK
2005-12-05,1790.0,1790.0,1780.0,1790.0,864.310791,205000.0,SMGR.JK
2005-12-06,1800.0,1810.0,1790.0,1800.0,869.139343,220000.0,SMGR.JK
2005-12-07,1815.0,1850.0,1800.0,1815.0,876.382263,320000.0,SMGR.JK
2005-12-08,1800.0,1810.0,1795.0,1800.0,869.139343,6925000.0,SMGR.JK
2005-12-09,1800.0,1810.0,1800.0,1800.0,869.139343,660000.0,SMGR.JK
2005-12-12,1800.0,1810.0,1800.0,1800.0,869.139343,1655000.0,SMGR.JK
2005-12-13,1800.0,1800.0,1800.0,1800.0,869.139343,840000.0,SMGR.JK
2005-12-14,1790.0,1800.0,1785.0,1790.0,864.310791,2955000.0,SMGR.JK
2005-12-15,1790.0,1800.0,1790.0,1790.0,864.310791,370000.0,SMGR.JK
2005-12-16,1785.0,1785.0,1780.0,1785.0,861.896545,210000.0,SMGR.JK
2005-12-19,1780.0,1790.0,1780.0,1780.0,859.482239,405000.0,SMGR.JK
2005-12-20,1755.0,1780.0,1755.0,1755.0,847.410767,680000.0,SMGR.JK
2005-12-21,1780.0,1790.0,1755.0,1780.0,859.482239,930000.0,SMGR.JK
2005-12-22,1785.0,1790.0,1785.0,1785.0,861.896545,205000.0,SMGR.JK
2005-12-23,1785.0,1785.0,1785.0,1785.0,861.896545,50000.0,SMGR.JK
2005-12-26,,,,,,,SMGR.JK
2005-12-27,1795.0,1795.0,1765.0,1795.0,866.724976,70000.0,SMGR.JK
2005-12-28,1780.0,1780.0,1780.0,1780.0,859.482239,5000.0,SMGR.JK
2005-12-29,1780.0,1800.0,1775.0,1780.0,859.482239,275000.0,SMGR.JK
2005-12-30,,,,,,,SMGR.JK
2006-01-02,1790.0,1790.0,1770.0,1790.0,864.310791,1180000.0,SMGR.JK
2006-01-03,1800.0,1800.0,1795.0,1800.0,869.139343,640000.0,SMGR.JK
2006-01-04,1800.0,1830.0,1790.0,1800.0,869.139343,4215000.0,SMGR.JK
2006-01-05,1795.0,1820.0,1770.0,1795.0,866.724976,4085000.0,SMGR.JK
2006-01-06,1790.0,1815.0,1790.0,1790.0,864.310791,1780000.0,SMGR.JK
2006-01-09,1790.0,1870.0,1790.0,1840.0,888.45343,5780000.0,SMGR.JK
2006-01-10,,,,,,,SMGR.JK
2006-01-11,1840.0,1960.0,1840.0,1950.0,941.567566,26185000.0,SMGR.JK
2006-01-12,1995.0,2035.0,1950.0,1995.0,963.296387,11865000.0,SMGR.JK
2006-01-13,1980.0,2010.0,1980.0,1980.0,956.053345,2165000.0,SMGR.JK
2006-01-16,1980.0,1985.0,1950.0,1955.0,943.981995,6045000.0,SMGR.JK
