Date,Open,High,Low,Close,Adj Close,Volume,stock
2005-09-29,432.588013,436.787994,407.389008,432.588013,211.135391,76180671.0,ANTM.JK
2005-09-30,457.786987,457.786987,432.588013,457.786987,223.434357,105493979.0,ANTM.JK
2005-10-03,470.386993,474.587006,440.988007,470.386993,229.584137,59712955.0,ANTM.JK
2005-10-04,474.587006,482.987,466.187012,474.587006,231.634018,56236669.0,ANTM.JK
2005-10-05,482.987,482.987,466.187012,482.987,235.733856,31319316.0,ANTM.JK
2005-10-06,466.187012,482.987,461.987,466.187012,227.53421,8107366.0,ANTM.JK
2005-10-07,470.386993,470.386993,457.786987,470.386993,229.584137,6577562.0,ANTM.JK
2005-10-10,466.187012,470.386993,457.786987,466.187012,227.53421,23223854.0,ANTM.JK
2005-10-11,466.187012,466.187012,461.987,466.187012,227.53421,13497396.0,ANTM.JK
2005-10-12,470.386993,474.587006,466.187012,470.386993,229.584137,29804393.0,ANTM.JK
2005-10-13,474.587006,474.587006,470.386993,474.587006,231.634018,12738446.0,ANTM.JK
2005-10-14,474.587006,474.587006,470.386993,474.587006,231.634018,12018188.0,ANTM.JK
2005-10-17,,,,,,,ANTM.JK
2005-10-18,470.386993,474.587006,470.386993,470.386993,229.584137,12110453.0,ANTM.JK
2005-10-19,461.987,470.386993,461.987,461.987,225.484299,5631108.0,ANTM.JK
2005-10-20,,,,,,,ANTM.JK
2005-10-21,461.987,461.987,461.987,461.987,225.484299,3038774.0,ANTM.JK
2005-10-24,449.388,461.987,445.187988,449.388,219.335022,10875300.0,ANTM.JK
2005-10-25,,,,,,,ANTM.JK
2005-10-26,453.587006,457.786987,449.388,453.587006,221.38443,14298013.0,ANTM.JK
2005-10-27,440.988007,457.786987,440.988007,440.988007,215.235184,16018299.0,ANTM.JK
2005-10-28,428.388,436.787994,428.388,428.388,209.085464,15390305.0,ANTM.JK
2005-10-31,432.588013,432.588013,424.187988,432.588013,211.135391,25104859.0,ANTM.JK
2005-11-01,428.388,432.588013,428.388,428.388,209.085464,35012870.0,ANTM.JK
2005-11-07,,,,,,,ANTM.JK
2005-11-08,,,,,,,ANTM.JK
2005-11-09,,,,,,,ANTM.JK
2005-11-10,419.988007,432.588013,419.988007,419.988007,204.985626,25747733.0,ANTM.JK
2005-11-11,411.588989,424.187988,411.588989,411.588989,200.886261,12366412.0,ANTM.JK
2005-11-14,411.588989,415.789001,407.389008,411.588989,200.886261,7637115.0,ANTM.JK
2005-11-15,403.188995,415.789001,403.188995,403.188995,196.786469,33515805.0,ANTM.JK
2005-11-16,407.389008,407.389008,398.989014,407.389008,198.83638,22512525.0,ANTM.JK
2005-11-17,403.188995,407.389008,398.989014,403.188995,196.786469,9684791.0,ANTM.JK
2005-11-18,407.389008,411.588989,407.389008,407.389008,198.83638,41161849.0,ANTM.JK
2005-11-21,419.988007,419.988007,411.588989,419.988007,204.985626,80606388.0,ANTM.JK
2005-11-22,436.787994,436.787994,419.988007,436.787994,213.185287,94172238.0,ANTM.JK
2005-11-23,436.787994,440.988007,432.588013,436.787994,213.185287,68745942.0,ANTM.JK
2005-11-24,436.787994,440.988007,432.588013,436.787994,213.185287,13425965.0,ANTM.JK
2005-11-25,428.388,440.988007,428.388,428.388,209.085464,19682090.0,ANTM.JK
2005-11-28,432.588013,432.588013,428.388,432.588013,211.135391,3297710.0,ANTM.JK
2005-11-29,457.786987,457.786987,432.588013,457.786987,223.434357,105038609.0,ANTM.JK
2005-11-30,478.786987,478.786987,453.587006,478.786987,233.68396,67989969.0,ANTM.JK
2005-12-01,487.187012,495.585999,478.786987,487.187012,237.783813,83731474.0,ANTM.JK
2005-12-02,491.385986,495.585999,482.987,491.385986,239.833191,42402954.0,ANTM.JK
2005-12-05,487.187012,491.385986,482.987,487.187012,237.783813,22283352.0,ANTM.JK
2005-12-06,491.385986,503.985992,487.187012,491.385986,239.833191,61745749.0,ANTM.JK
2005-12-07,482.987,495.585999,482.987,482.987,235.733856,23655414.0,ANTM.JK
2005-12-08,482.987,495.585999,482.987,482.987,235.733856,24497699.0,ANTM.JK
2005-12-09,524.986023,529.184998,487.187012,524.986023,256.232544,114910905.0,ANTM.JK
2005-12-12,608.982971,642.58197,533.38501,608.982971,297.22937,157772205.0,ANTM.JK
2005-12-13,608.982971,629.982971,592.184021,608.982971,297.22937,117589550.0,ANTM.JK
2005-12-14,566.984009,608.982971,566.984009,566.984009,276.730682,106342216.0,ANTM.JK
2005-12-15,545.984985,566.984009,541.784973,545.984985,266.481628,60043321.0,ANTM.JK
2005-12-16,537.585022,562.783997,537.585022,537.585022,262.381775,42575578.0,ANTM.JK
