Date,Open,High,Low,Close,Adj Close,Volume,stock
2002-12-23,600.0,600.0,575.0,600.0,336.868896,14959000.0,PTBA.JK
2002-12-24,,,,,,,PTBA.JK
2002-12-25,,,,,,,PTBA.JK
2002-12-26,,,,,,,PTBA.JK
2002-12-27,600.0,600.0,575.0,600.0,336.868896,7362500.0,PTBA.JK
2002-12-30,,,,,,,PTBA.JK
2002-12-31,,,,,,,PTBA.JK
2003-01-01,,,,,,,PTBA.JK
2003-01-02,600.0,600.0,550.0,575.0,322.832581,29931500.0,PTBA.JK
2003-01-03,575.0,575.0,550.0,575.0,322.832581,3239500.0,PTBA.JK
2003-01-06,550.0,575.0,525.0,525.0,294.760284,23895500.0,PTBA.JK
2003-01-07,550.0,550.0,525.0,550.0,308.796417,3467500.0,PTBA.JK
2003-01-08,525.0,550.0,525.0,550.0,308.796417,590500.0,PTBA.JK
2003-01-09,550.0,550.0,525.0,525.0,294.760284,325000.0,PTBA.JK
2003-01-10,525.0,550.0,525.0,550.0,308.796417,42500.0,PTBA.JK
2003-01-13,550.0,550.0,525.0,550.0,308.796417,1257000.0,PTBA.JK
2003-01-14,550.0,550.0,525.0,550.0,308.796417,1062000.0,PTBA.JK
2003-01-15,550.0,550.0,525.0,550.0,308.796417,200000.0,PTBA.JK
2003-01-16,525.0,550.0,525.0,550.0,308.796417,23500.0,PTBA.JK
2003-01-17,525.0,550.0,525.0,550.0,308.796417,82000.0,PTBA.JK
2003-01-20,525.0,550.0,525.0,550.0,308.796417,1656500.0,PTBA.JK
2003-01-21,550.0,550.0,525.0,550.0,308.796417,1268500.0,PTBA.JK
2003-01-22,525.0,550.0,525.0,550.0,308.796417,25000.0,PTBA.JK
2003-01-23,550.0,550.0,525.0,550.0,308.796417,2776000.0,PTBA.JK
2003-01-24,525.0,550.0,525.0,550.0,308.796417,284000.0,PTBA.JK
2003-01-27,525.0,550.0,525.0,550.0,308.796417,1604500.0,PTBA.JK
2003-01-28,525.0,550.0,525.0,550.0,308.796417,368000.0,PTBA.JK
2003-01-29,525.0,550.0,525.0,550.0,308.796417,248500.0,PTBA.JK
2003-01-30,525.0,550.0,525.0,550.0,308.796417,653000.0,PTBA.JK
2003-01-31,525.0,550.0,525.0,550.0,308.796417,1803500.0,PTBA.JK
2003-02-03,525.0,525.0,525.0,525.0,294.760284,52000.0,PTBA.JK
2003-02-04,525.0,550.0,525.0,550.0,308.796417,143000.0,PTBA.JK
2003-02-05,525.0,550.0,525.0,550.0,308.796417,105500.0,PTBA.JK
2003-02-06,550.0,550.0,525.0,550.0,308.796417,207500.0,PTBA.JK
2003-02-07,525.0,550.0,525.0,550.0,308.796417,72500.0,PTBA.JK
