Date,Open,High,Low,Close,Adj Close,Volume,stock
2017-08-14,29600.0,30000.0,29575.0,29900.0,29900.0,1882400,UNTR.JK
2017-08-15,29550.0,30200.0,29500.0,30175.0,30175.0,2296400,UNTR.JK
2017-08-16,30175.0,30275.0,29625.0,29975.0,29975.0,1982600,UNTR.JK
2017-08-17,29975.0,29975.0,29975.0,29975.0,29975.0,0,UNTR.JK
2017-08-18,29900.0,30150.0,29000.0,29475.0,29475.0,3902600,UNTR.JK
2017-08-21,29650.0,29650.0,28750.0,28900.0,28900.0,2335600,UNTR.JK
2017-08-22,29050.0,29600.0,29050.0,29550.0,29550.0,3101100,UNTR.JK
2017-08-23,29700.0,29700.0,29425.0,29500.0,29500.0,1259100,UNTR.JK
2017-08-24,29700.0,30500.0,29600.0,30475.0,30475.0,6593600,UNTR.JK
2017-08-25,30375.0,30700.0,29925.0,30350.0,30350.0,1612800,UNTR.JK
2017-08-28,30600.0,31000.0,30200.0,30600.0,30600.0,2128600,UNTR.JK
2017-08-29,30850.0,30850.0,30350.0,30600.0,30600.0,1796700,UNTR.JK
2017-08-30,30400.0,30600.0,29975.0,30300.0,30300.0,2802300,UNTR.JK
2017-08-31,30450.0,30450.0,29875.0,30300.0,30300.0,2476100,UNTR.JK
2017-09-01,30300.0,30300.0,30300.0,30300.0,30300.0,0,UNTR.JK
2017-09-04,30400.0,30425.0,29500.0,29700.0,29700.0,1700500,UNTR.JK
2017-09-05,29850.0,30400.0,29700.0,30400.0,30400.0,1883100,UNTR.JK
2017-09-06,30200.0,30325.0,30125.0,30325.0,30325.0,1570400,UNTR.JK
