Date,Open,High,Low,Close,Adj Close,Volume,stock
2000-10-02,850.0,855.0,835.0,840.0,556.962341,20140500.0,INDF.JK
2000-10-03,840.0,845.0,790.0,790.0,523.809753,40054000.0,INDF.JK
2000-10-04,790.0,790.0,745.0,775.0,513.863953,71358500.0,INDF.JK
2000-10-05,770.0,800.0,770.0,790.0,523.809753,49498000.0,INDF.JK
2000-10-06,790.0,790.0,765.0,775.0,513.863953,16229500.0,INDF.JK
2000-10-09,775.0,775.0,740.0,755.0,500.602997,36830500.0,INDF.JK
2000-10-10,750.0,755.0,740.0,750.0,497.28775,25483500.0,INDF.JK
2000-10-11,745.0,780.0,740.0,770.0,510.548676,31377500.0,INDF.JK
2000-10-12,770.0,790.0,765.0,780.0,517.17926,43774000.0,INDF.JK
2000-10-13,770.0,790.0,760.0,790.0,523.809753,27924500.0,INDF.JK
2000-10-16,790.0,790.0,790.0,790.0,523.809753,0.0,INDF.JK
2000-10-17,800.0,820.0,800.0,810.0,537.07074,28053500.0,INDF.JK
2000-10-18,810.0,810.0,790.0,800.0,530.440247,24782000.0,INDF.JK
2000-10-19,795.0,810.0,785.0,810.0,537.07074,31849500.0,INDF.JK
2000-10-20,825.0,825.0,775.0,800.0,530.440247,36159500.0,INDF.JK
2000-10-23,800.0,800.0,775.0,800.0,530.440247,7006500.0,INDF.JK
2000-10-24,800.0,800.0,775.0,800.0,530.440247,600500.0,INDF.JK
2000-10-25,800.0,800.0,800.0,800.0,530.440247,0.0,INDF.JK
2000-10-26,775.0,800.0,775.0,800.0,530.440247,9708000.0,INDF.JK
2000-10-27,800.0,800.0,800.0,800.0,530.440247,0.0,INDF.JK
2000-10-30,775.0,775.0,750.0,775.0,513.863953,9163500.0,INDF.JK
2000-10-31,750.0,775.0,750.0,775.0,513.863953,2331000.0,INDF.JK
2000-11-01,775.0,775.0,750.0,775.0,513.863953,9665500.0,INDF.JK
2000-11-02,775.0,775.0,750.0,775.0,513.863953,2991500.0,INDF.JK
2000-11-03,775.0,775.0,750.0,775.0,513.863953,1076000.0,INDF.JK
2000-11-06,775.0,800.0,750.0,800.0,530.440247,9445000.0,INDF.JK
2000-11-07,800.0,800.0,775.0,800.0,530.440247,3554500.0,INDF.JK
2000-11-08,800.0,825.0,775.0,800.0,530.440247,41200500.0,INDF.JK
2000-11-09,800.0,825.0,775.0,800.0,530.440247,8126000.0,INDF.JK
2000-11-10,775.0,850.0,775.0,825.0,547.016541,31244000.0,INDF.JK
2000-11-13,825.0,850.0,800.0,825.0,547.016541,26315000.0,INDF.JK
2000-11-14,825.0,850.0,825.0,825.0,547.016541,46632500.0,INDF.JK
2000-11-15,825.0,850.0,775.0,825.0,547.016541,38068500.0,INDF.JK
2000-11-16,800.0,800.0,775.0,800.0,530.440247,7991000.0,INDF.JK
2000-11-17,800.0,800.0,775.0,800.0,530.440247,6194500.0,INDF.JK
2000-11-20,800.0,800.0,800.0,800.0,530.440247,7300500.0,INDF.JK
