Date,Open,High,Low,Close,Adj Close,Volume,stock
2003-12-23,1232.400024,1327.199951,1232.400024,1232.400024,794.113037,426687.0,BBNI.JK
2003-12-24,,,,,,,BBNI.JK
2003-12-25,,,,,,,BBNI.JK
2003-12-26,,,,,,,BBNI.JK
2003-12-29,1232.400024,1303.5,1232.400024,1303.5,839.927246,159810.0,BBNI.JK
2003-12-30,1303.5,1303.5,1232.400024,1232.400024,794.113037,365506.0,BBNI.JK
2003-12-31,,,,,,,BBNI.JK
2004-01-01,,,,,,,BBNI.JK
2004-01-02,1232.400024,1256.099976,1232.400024,1232.400024,794.113037,71730.0,BBNI.JK
2004-01-05,1232.400024,1256.099976,1232.400024,1232.400024,794.113037,313290.0,BBNI.JK
2004-01-06,1232.400024,1232.400024,1185.0,1208.699951,778.841614,194620.0,BBNI.JK
2004-01-07,1208.699951,1208.699951,1161.300049,1185.0,763.570313,618670.0,BBNI.JK
2004-01-08,1185.0,1185.0,1185.0,1185.0,763.570313,1117614.0,BBNI.JK
2004-01-09,1185.0,1256.099976,1185.0,1232.400024,794.113037,2761597.0,BBNI.JK
2004-01-12,1232.400024,1232.400024,1208.699951,1208.699951,778.841614,238924.0,BBNI.JK
2004-01-13,1185.0,1208.699951,1185.0,1185.0,763.570313,213607.0,BBNI.JK
2004-01-14,1208.699951,1232.400024,1185.0,1232.400024,794.113037,858648.0,BBNI.JK
2004-01-15,1232.400024,1232.400024,1232.400024,1232.400024,794.113037,607594.0,BBNI.JK
2004-01-16,1232.400024,1279.800049,1232.400024,1256.099976,809.384399,205168.0,BBNI.JK
2004-01-19,1232.400024,1232.400024,1208.699951,1208.699951,778.841614,491033.0,BBNI.JK
2004-01-20,1232.400024,1232.400024,1208.699951,1208.699951,778.841614,493142.0,BBNI.JK
2004-01-21,1232.400024,1232.400024,1208.699951,1208.699951,778.841614,46941.0,BBNI.JK
2004-01-22,,,,,,,BBNI.JK
2004-01-23,1232.400024,1232.400024,1232.400024,1232.400024,794.113037,183016.0,BBNI.JK
2004-01-26,1232.400024,1232.400024,1208.699951,1208.699951,778.841614,132384.0,BBNI.JK
2004-01-27,1232.400024,1232.400024,1208.699951,1232.400024,794.113037,201476.0,BBNI.JK
2004-01-28,1208.699951,1208.699951,1208.699951,1208.699951,778.841614,208333.0,BBNI.JK
2004-01-29,1208.699951,1208.699951,1208.699951,1208.699951,778.841614,583859.0,BBNI.JK
2004-01-30,1208.699951,1208.699951,1208.699951,1208.699951,778.841614,15295.0,BBNI.JK
2004-02-02,,,,,,,BBNI.JK
2004-02-03,1208.699951,1208.699951,1137.599976,1185.0,763.570313,951475.0,BBNI.JK
2004-02-04,1185.0,1185.0,1161.300049,1161.300049,748.29895,73312.0,BBNI.JK
2004-02-05,1161.300049,1185.0,1161.300049,1185.0,763.570313,107067.0,BBNI.JK
2004-02-06,1185.0,1208.699951,1185.0,1185.0,763.570313,129219.0,BBNI.JK
2004-02-09,1185.0,1208.699951,1185.0,1208.699951,778.841614,199894.0,BBNI.JK
2004-02-10,1185.0,1208.699951,1185.0,1185.0,763.570313,145042.0,BBNI.JK
2004-02-11,1185.0,1232.400024,1185.0,1208.699951,778.841614,169303.0,BBNI.JK
2004-02-12,1208.699951,1208.699951,1208.699951,1208.699951,778.841614,93882.0,BBNI.JK
2004-02-13,1208.699951,1208.699951,1208.699951,1208.699951,778.841614,99683.0,BBNI.JK
2004-02-16,1208.699951,1208.699951,1185.0,1185.0,763.570313,9494.0,BBNI.JK
2004-02-17,1208.699951,1208.699951,1208.699951,1208.699951,778.841614,71730.0,BBNI.JK
2004-02-18,1208.699951,1208.699951,1185.0,1208.699951,778.841614,318037.0,BBNI.JK
2004-02-19,1208.699951,1232.400024,1208.699951,1232.400024,794.113037,184599.0,BBNI.JK
2004-02-20,1208.699951,1303.5,1208.699951,1256.099976,809.384399,1132381.0,BBNI.JK
2004-02-23,,,,,,,BBNI.JK
2004-02-24,1232.400024,1232.400024,1232.400024,1232.400024,794.113037,566454.0,BBNI.JK
2004-02-25,1232.400024,1256.099976,1208.699951,1208.699951,778.841614,352847.0,BBNI.JK
2004-02-26,1232.400024,1232.400024,1185.0,1208.699951,778.841614,591243.0,BBNI.JK
2004-02-27,1208.699951,1208.699951,1185.0,1185.0,763.570313,20570.0,BBNI.JK
2004-03-01,1185.0,1185.0,1137.599976,1137.599976,733.027466,560125.0,BBNI.JK
2004-03-02,1161.300049,1185.0,1161.300049,1161.300049,748.29895,164029.0,BBNI.JK
2004-03-03,1161.300049,1185.0,1161.300049,1161.300049,748.29895,120780.0,BBNI.JK
2004-03-04,1161.300049,1185.0,1161.300049,1161.300049,748.29895,58017.0,BBNI.JK
