Date,Open,High,Low,Close,Adj Close,Volume,stock
2007-12-18,140.0,178.0,140.0,178.0,162.971542,481805500.0,ASRI.JK
2007-12-19,190.0,200.0,181.0,190.0,173.958389,199766000.0,ASRI.JK
2007-12-26,190.0,204.0,190.0,200.0,183.11412,214873500.0,ASRI.JK
2007-12-27,200.0,210.0,200.0,205.0,187.691971,75149500.0,ASRI.JK
2007-12-28,205.0,205.0,195.0,200.0,183.11412,20591000.0,ASRI.JK
2007-12-31,,,,,,,ASRI.JK
2008-01-02,200.0,205.0,195.0,200.0,183.11412,27253500.0,ASRI.JK
2008-01-03,200.0,200.0,195.0,200.0,183.11412,6647500.0,ASRI.JK
2008-01-04,210.0,220.0,200.0,210.0,192.269775,178100000.0,ASRI.JK
2008-01-07,205.0,225.0,205.0,220.0,201.425476,282250000.0,ASRI.JK
2008-01-08,220.0,240.0,220.0,235.0,215.159058,432287500.0,ASRI.JK
2008-01-09,235.0,245.0,230.0,235.0,215.159058,258355500.0,ASRI.JK
2008-01-14,230.0,240.0,220.0,230.0,210.581207,188021000.0,ASRI.JK
2008-01-15,220.0,230.0,215.0,220.0,201.425476,124916500.0,ASRI.JK
2008-01-16,215.0,220.0,210.0,215.0,196.84761,72960500.0,ASRI.JK
2008-01-17,225.0,230.0,215.0,225.0,206.003342,214200500.0,ASRI.JK
2008-01-18,225.0,225.0,215.0,225.0,206.003342,72655000.0,ASRI.JK
2008-01-21,220.0,230.0,215.0,220.0,201.425476,125704500.0,ASRI.JK
2008-01-22,205.0,215.0,195.0,205.0,187.691971,106103000.0,ASRI.JK
2008-01-23,215.0,220.0,205.0,215.0,196.84761,236271500.0,ASRI.JK
2008-01-24,215.0,220.0,210.0,215.0,196.84761,153608000.0,ASRI.JK
2008-01-25,220.0,225.0,210.0,220.0,201.425476,135582000.0,ASRI.JK
2008-01-28,210.0,220.0,200.0,210.0,192.269775,162059500.0,ASRI.JK
2008-01-29,210.0,215.0,200.0,210.0,192.269775,195556500.0,ASRI.JK
2008-01-30,215.0,215.0,205.0,215.0,196.84761,56676000.0,ASRI.JK
2008-01-31,205.0,215.0,205.0,205.0,187.691971,31783000.0,ASRI.JK
2008-02-01,215.0,215.0,205.0,215.0,196.84761,49642000.0,ASRI.JK
2008-02-04,210.0,215.0,205.0,210.0,192.269775,36800500.0,ASRI.JK
2008-02-05,205.0,225.0,205.0,220.0,201.425476,212116500.0,ASRI.JK
2008-02-06,220.0,220.0,210.0,215.0,196.84761,54545500.0,ASRI.JK
2008-02-11,205.0,215.0,205.0,205.0,187.691971,24488500.0,ASRI.JK
2008-02-12,210.0,215.0,205.0,210.0,192.269775,34951000.0,ASRI.JK
2008-02-13,225.0,230.0,215.0,225.0,206.003342,192207000.0,ASRI.JK
2008-02-14,230.0,235.0,225.0,230.0,210.581207,148313000.0,ASRI.JK
2008-02-15,225.0,230.0,220.0,230.0,210.581207,72939500.0,ASRI.JK
2008-02-18,225.0,230.0,220.0,225.0,206.003342,40906500.0,ASRI.JK
2008-02-19,220.0,225.0,215.0,220.0,201.425476,23819000.0,ASRI.JK
2008-02-20,210.0,225.0,210.0,210.0,192.269775,147722500.0,ASRI.JK
2008-02-21,215.0,230.0,215.0,230.0,210.581207,162347000.0,ASRI.JK
2008-02-22,225.0,230.0,220.0,225.0,206.003342,34464000.0,ASRI.JK
2008-02-25,225.0,225.0,215.0,225.0,206.003342,21575000.0,ASRI.JK
2008-02-26,220.0,225.0,215.0,220.0,201.425476,48247000.0,ASRI.JK
2008-02-27,220.0,225.0,215.0,220.0,201.425476,43086500.0,ASRI.JK
2008-02-28,220.0,220.0,210.0,220.0,201.425476,26745000.0,ASRI.JK
2008-02-29,210.0,215.0,205.0,210.0,192.269775,20909000.0,ASRI.JK
2008-03-03,205.0,205.0,195.0,205.0,187.691971,45258000.0,ASRI.JK
2008-03-04,200.0,205.0,190.0,200.0,183.11412,30014000.0,ASRI.JK
2008-03-05,195.0,195.0,185.0,195.0,178.536255,40007000.0,ASRI.JK
2008-03-06,195.0,195.0,190.0,195.0,178.536255,19286000.0,ASRI.JK
2008-03-10,190.0,190.0,180.0,190.0,173.958389,19545500.0,ASRI.JK
2008-03-11,184.0,186.0,179.0,184.0,168.464966,2183000.0,ASRI.JK
2008-03-12,183.0,190.0,182.0,183.0,167.549393,5041500.0,ASRI.JK
2008-03-13,182.0,182.0,170.0,172.0,157.478119,3888500.0,ASRI.JK
