Date,Open,High,Low,Close,Adj Close,Volume,stock
2001-09-25,126.238998,130.007004,124.355003,125.296997,0.0,142503824.0,HMSP.JK
2001-09-26,125.296997,125.296997,117.760002,119.643997,0.0,293778135.0,HMSP.JK
2001-09-27,120.585999,120.585999,115.875999,118.702003,0.0,74900753.0,HMSP.JK
2001-09-28,,,,,,,HMSP.JK
2001-10-01,120.585999,121.528,117.760002,118.702003,0.0,61366870.0,HMSP.JK
2001-10-02,117.760002,117.760002,115.875999,117.760002,0.0,92600949.0,HMSP.JK
2001-10-03,117.760002,117.760002,114.933998,117.760002,0.0,143180518.0,HMSP.JK
2001-10-04,119.643997,123.412003,118.702003,122.470001,0.0,159540594.0,HMSP.JK
2001-10-05,122.470001,123.412003,120.585999,122.470001,0.0,71623430.0,HMSP.JK
2001-10-08,114.933998,117.760002,113.991997,116.818001,0.0,109266200.0,HMSP.JK
2001-10-09,115.875999,119.643997,115.875999,118.702003,0.0,77647335.0,HMSP.JK
2001-10-10,118.702003,118.702003,116.818001,117.760002,0.0,116285244.0,HMSP.JK
2001-10-11,118.702003,119.643997,117.760002,117.760002,0.0,202397890.0,HMSP.JK
2001-10-12,117.760002,120.585999,117.760002,119.643997,0.0,201389483.0,HMSP.JK
2001-10-15,,,,,,,HMSP.JK
2001-10-16,118.702003,118.702003,115.875999,117.760002,0.0,255631162.0,HMSP.JK
2001-10-17,117.760002,117.760002,115.875999,116.818001,0.0,84308128.0,HMSP.JK
2001-10-18,116.818001,118.702003,116.818001,118.702003,0.0,122216269.0,HMSP.JK
2001-10-19,118.702003,119.643997,117.760002,118.702003,0.0,99447501.0,HMSP.JK
2001-10-22,117.760002,118.702003,116.818001,117.760002,0.0,54467244.0,HMSP.JK
2001-10-23,117.760002,117.760002,114.933998,114.933998,0.0,198085623.0,HMSP.JK
2001-10-24,115.875999,115.875999,113.991997,114.933998,0.0,88686738.0,HMSP.JK
2001-10-25,114.933998,116.818001,113.050003,116.818001,0.0,166811739.0,HMSP.JK
2001-10-26,115.875999,115.875999,112.108002,112.108002,0.0,125175147.0,HMSP.JK
